Source,Year,FirstAuthor,API,Injection FlowRate (cc/hour),CoreArea (cm^2),Injection Velocity (cm/hour),AsphalteneContent (wt. %),RockType,Porosity (%),Permeability (mD),CoreLength (cm),Temperature (c),PoreVolume injected,K/K0
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.965172353,0.91039
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.027867451,0.88575
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.079999804,0.88915
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.111317059,0.8832
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.126917451,0.89255
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.163328824,0.91208
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.194597647,0.91633
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.204946863,0.93332
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.230932549,0.95201
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.262274118,0.94097
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.277761569,0.97409
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.309195686,0.94351
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.361392549,0.93332
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.382114902,0.9622
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.41863098,0.95965
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.45513902,0.9588
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.491630784,0.96135
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.517676863,0.9673
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.549050588,0.94946
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.575233529,0.92653
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.596072941,0.93077
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.627301569,0.94351
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.658562549,0.94946
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.668883529,0.97239
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.695022157,0.9588
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.726339412,0.95286
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.762879608,0.94521
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.789002353,0.93502
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.799484314,0.92398
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.846381765,0.93162
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.872427843,0.93757
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.898493922,0.93927
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.929855686,0.92398
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.950618431,0.94436
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.971461765,0.94776
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,1.987283333,0.91039
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.023674706,0.93417
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.054987843,0.92907
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.09675902,0.91803
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.117755294,0.88915
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.164733333,0.87981
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.201253333,0.87641
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.216757059,0.90614
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.237737255,0.88066
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.25856451,0.88745
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.284610588,0.8934
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.310632353,0.90444
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.34716451,0.89849
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.378481961,0.89255
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.409722745,0.90274
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.456664314,0.90104
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.47238549,0.8849
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.493285098,0.87641
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.524461569,0.90019
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.561086275,0.87471
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.581828824,0.89934
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.618288627,0.90869
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.654772353,0.91293
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.686033333,0.91888
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.717386863,0.90529
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.753786078,0.92737
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.779783922,0.94351
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.816597843,0.87811
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.842696275,0.87301
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.873937059,0.8832
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.889638039,0.87131
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.931316667,0.87981
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.95741902,0.87386
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.983541569,0.86367
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,2.988885294,0.83649
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.014939412,0.84073
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.041086275,0.82544
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.067104118,0.83734
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.09321451,0.82969
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.108742353,0.85432
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.134921373,0.83224
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.155752549,0.83819
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.171372941,0.84328
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.192163922,0.85772
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.21297902,0.86707
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.254613137,0.8849
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.280784118,0.86452
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.30681,0.87471
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.327621176,0.8849
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.353667255,0.89085
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.379882353,0.86112
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.421512745,0.87981
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.437281961,0.85347
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.458189804,0.84328
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.474003529,0.80761
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.489595686,0.81865
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.515589412,0.83564
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.541498627,0.87046
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.562515098,0.83734
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.588693922,0.81525
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.60942451,0.84243
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.635603529,0.82035
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.661585098,0.83988
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.682657843,0.79486
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.713773922,0.83139
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.734464118,0.86707
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.770996275,0.86112
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.807520392,0.85687
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.844068627,0.84753
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.87023549,0.82799
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.896402353,0.80846
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.922420392,0.82035
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.943175098,0.84243
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.964151176,0.8178
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,3.990298039,0.80251
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.016287647,0.82035
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.052827843,0.8127
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.094550784,0.81185
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.110223529,0.80591
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.157165098,0.80421
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.193677255,0.80251
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.240618824,0.80081
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.271948235,0.79232
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.339705098,0.79996
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.350175098,0.79147
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.391922157,0.78552
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.423251569,0.77703
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.44405451,0.78892
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.459578235,0.8144
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.48572902,0.79826
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.517078627,0.78552
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.537885686,0.79656
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.563967843,0.79486
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.60048,0.79317
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.631777059,0.79147
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.66828098,0.79147
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.704772941,0.79402
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.73081902,0.79996
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.756857059,0.80761
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.793534118,0.77108
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.819580196,0.77703
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.850857255,0.77958
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.866538039,0.77193
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,4.901960784,0.77533
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0,1
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.125271176,0.99193
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.156958824,0.9639
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.21967,0.95456
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.266881765,0.93502
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.361522353,0.88066
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.455425882,0.87811
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.502987647,0.83394
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.581548824,0.81015
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.628711765,0.79402
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.707369412,0.76344
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.785858235,0.74475
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.817618235,0.71162
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.880414118,0.69633
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,0.959035294,0.6683
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.021480588,0.67764
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.084348824,0.65726
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.178349412,0.64792
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.209928235,0.62753
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.272578824,0.62243
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.350958824,0.61139
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.428964118,0.62668
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.538536471,0.62243
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.632500588,0.61564
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.710868235,0.60544
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.757644706,0.61649
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.851644706,0.60714
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,30,10.75210,2.79015,16.3,SandStone,13.15,22.8,5.96,70,1.97604,0.66066
